attach_id,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree,crash_inducing
573313,1514.0,3.0,57.0,3.0,0.25,2.25,0.0,0.95,0.0,0.0,False
573314,1727.0,2.5,50.5,4.0,0.29,2.25,0.0,0.95,0.0,0.0,False
573315,1416.0,2.0,52.0,3.5,0.29,2.25,0.0,0.95,0.0,0.0,False
573316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
573317,2634.5,6.5,80.5,6.0,0.15,4.7,313690.32,3.41,13.5,66.0,False
8568710,1213.0,2.5,68.5,3.5,0.08,2.21,134879.46,1.73,10.5,64.0,False
704399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
442256,163.0,2.0,28.0,2.0,0.65,2.59,0.0,3.33,0.0,18.0,False
704401,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.63,0.0,0.0,False
704402,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.63,0.0,0.0,False
442259,1260.0,3.0,31.0,7.0,0.38,14.12,9826.99,3.33,10.0,13.0,False
8437654,4179.0,3.0,154.5,4.0,0.15,9.89,382075.42,1.86,33.0,65.0,False
8582280,4960.5,4.0,218.5,6.0,0.09,1.33,26005.84,1.1,1.0,46.5,False
704415,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.63,0.0,0.0,False
704416,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.63,0.0,0.0,False
704417,183.0,2.0,12.0,3.0,0.07,1.86,0.0,0.63,0.0,0.0,True
704421,2343.0,2.0,121.5,3.5,0.68,3.81,98073.78,2.46,16.0,61.0,False
704422,302.0,2.0,38.0,1.0,0.38,3.29,1095.71,2.46,15.0,7.0,False
704429,2324.0,3.0,121.0,4.0,0.28,4.38,70903.56,2.46,20.0,40.0,False
704431,1585.5,2.0,89.0,3.0,0.75,4.38,70903.56,2.46,20.0,40.0,False
8568765,2697.0,4.0,99.0,5.0,0.2,1.79,4766.88,1.73,4.0,50.0,False
8568770,893.0,1.5,60.0,2.5,0.24,3.04,158260.37,1.73,33.0,52.0,False
442307,423.0,2.0,36.0,2.0,0.11,3.3,349.98,3.33,4.0,17.0,False
445089,77.0,1.0,9.0,1.0,1.06,3.32,0.47,3.33,9.0,10.0,False
573385,837.0,3.0,38.0,4.0,0.22,2.47,31.63,3.41,2.0,22.0,False
8437714,5333.0,3.0,228.0,5.0,0.14,12.03,511087.59,1.86,109.0,103.0,False
8593401,153.0,1.0,4.0,1.0,0.15,1.45,0.0,1.72,1.0,10.0,False
442333,2314.0,3.0,78.0,3.0,0.26,2.59,0.0,0.91,0.0,0.0,False
442334,1711.0,13.0,27.0,7.0,0.3,4.04,649.25,3.33,3.0,35.0,False
442343,2058.0,3.0,62.0,3.0,0.17,2.59,0.0,3.33,0.0,13.0,False
442344,2073.0,0.0,0.0,0.0,0.66,2.59,0.0,3.33,0.0,5.0,False
573423,494.0,4.0,11.5,2.5,1.52,2.25,0.0,0.95,0.0,0.0,False
573424,1029.0,2.0,34.0,3.0,0.23,5.28,201008.14,3.41,29.0,68.0,False
573425,1461.0,4.0,30.0,4.0,0.17,3.62,112108.1,3.41,13.0,39.0,False
573427,882.0,9.0,28.0,5.0,0.18,5.28,112108.1,3.41,29.0,68.0,False
573428,2280.0,4.0,94.0,4.0,0.26,2.73,4001.56,3.41,6.0,45.0,False
442359,1539.5,6.5,49.0,4.5,0.24,2.79,802.88,3.33,2.0,40.0,False
573433,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.95,0.0,0.0,False
442362,463.0,2.0,37.0,4.0,0.18,5.17,881.53,3.33,14.0,24.0,False
704516,1544.0,2.0,19.0,2.0,1.62,1.86,0.0,0.63,0.0,0.0,False
704519,1836.5,2.0,127.0,3.0,0.4,25.24,4458.9,2.46,55.0,30.0,False
573459,7811.0,4.0,257.0,7.0,0.21,2.96,56198.25,3.41,13.0,99.0,False
573460,2260.0,1.0,154.0,2.0,1.02,8.91,90247.84,3.41,87.0,65.0,False
573462,323.5,1.5,11.5,1.5,1.74,8.1,4767.74,3.41,29.0,23.0,False
573465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
442395,2013.0,5.0,59.0,6.0,0.15,28.4,275356.77,3.33,244.0,56.0,False
442401,3576.0,4.0,177.0,6.0,0.13,9.55,250829.08,3.33,84.0,103.0,False
704547,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.63,0.0,0.0,False
8615260,301.0,2.0,10.5,2.5,0.13,1.41,0.0,1.69,0.5,11.5,False
442414,1770.0,3.0,30.5,1.5,0.12,3.6,17.05,3.33,6.0,1.0,False
488797,2205.0,8.0,49.0,7.0,0.27,2.64,0.0,3.33,1.0,48.0,False
8568880,623.0,2.0,38.0,2.0,0.24,1.31,0.0,1.73,0.0,8.0,False
573489,8421.0,4.0,439.0,7.0,0.11,6.2,325057.78,3.41,23.0,178.0,False
442426,1404.0,2.0,65.0,3.0,0.28,3.0,258.88,3.33,6.0,23.0,False
442427,1300.0,2.0,69.5,3.0,0.91,21.23,354082.76,3.33,133.0,59.0,False
442428,764.0,2.0,35.5,2.5,0.56,6.68,11133.36,3.33,28.0,33.0,False
704573,1304.0,4.0,57.0,5.0,0.19,21.2,543177.03,2.46,44.0,92.0,False
704574,556.0,3.0,2.0,1.0,2.91,2.29,38073.45,2.46,4.0,32.0,False
704575,96.0,1.0,11.0,1.0,0.19,2.03,335.18,2.46,3.0,38.0,False
442432,3984.5,6.0,168.0,6.5,0.19,5.44,156090.23,3.33,18.0,78.5,True
704577,140.5,1.0,9.5,0.5,0.26,5.6,66654.16,2.46,25.0,17.0,False
442435,6981.0,8.0,144.5,8.0,0.17,8.1,422051.99,3.33,43.0,96.0,False
704580,883.5,2.0,36.5,3.0,0.18,6.65,140724.79,2.46,49.5,71.5,False
704581,468.0,1.0,6.0,1.0,0.38,2.33,1457.06,2.46,10.5,37.0,False
442438,4104.5,4.0,110.5,6.5,0.22,4.83,32441.48,3.33,10.0,81.0,False
442439,598.5,4.0,48.0,5.0,0.2,2.82,446.68,3.33,3.0,49.0,False
442440,1341.0,4.0,17.0,3.0,0.29,3.21,11281.7,3.33,10.0,52.0,True
442441,814.0,3.0,43.0,5.0,0.33,3.53,7335.87,3.33,9.0,40.5,False
442443,1683.0,7.0,52.5,6.0,0.16,4.86,46131.91,3.33,11.5,50.0,False
442444,1801.0,4.0,92.0,5.0,0.21,7.71,112788.08,3.33,34.0,83.0,False
8568911,997.0,2.0,57.0,4.0,0.15,9.52,5583.02,1.73,14.0,29.0,False
8568921,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.48,0.0,0.0,False
8604109,908.0,1.0,46.0,3.0,0.25,2.88,2482.03,1.72,22.0,28.0,False
442463,1587.5,2.5,25.5,4.0,0.65,19.87,221212.37,3.33,142.0,75.5,True
8568930,3252.0,3.0,210.5,4.0,0.29,1.55,15257.71,1.1,4.5,26.5,False
8437862,1319.0,1.0,151.0,1.0,0.58,9.79,15618.36,1.86,41.0,5.0,False
573553,1588.0,3.0,91.0,5.0,0.2,2.42,1994.03,3.41,3.0,41.0,False
8658964,1229.5,4.0,56.5,4.0,0.18,3.92,26281.88,1.66,12.0,42.5,False
442491,1490.0,4.0,49.0,6.0,0.25,3.26,4061.45,3.33,10.0,55.0,False
8437884,696.0,3.0,40.0,3.0,0.07,12.15,715956.1,1.86,80.0,36.0,False
8560465,1543.0,3.0,57.0,3.0,0.25,19.14,55751.25,1.76,61.0,39.0,False
8437891,1353.0,2.5,78.5,3.5,0.03,1.48,0.0,0.51,0.0,0.0,False
8568964,428.0,3.0,25.0,3.0,0.16,1.53,884.84,1.73,4.0,30.0,False
8568967,901.5,2.5,69.0,2.5,0.27,23.09,2040668.03,1.73,171.5,63.0,False
704648,158.0,3.0,15.0,3.0,0.25,1.86,0.0,2.46,0.0,13.0,False
8437899,60.0,2.0,1.5,1.0,0.7,2.15,274.4,1.86,5.0,5.0,False
704652,476.5,4.5,24.0,3.0,0.2,1.95,388.15,1.54,1.0,11.5,False
8462361,566.5,2.5,23.5,3.0,0.28,7.08,34795.7,1.83,19.5,25.0,False
573594,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.95,0.0,0.0,True
573595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
704668,806.0,2.5,38.0,2.0,0.41,1.86,0.0,0.63,0.0,0.0,False
8437922,4186.5,8.5,91.5,6.5,0.3,2.89,1185414.29,1.86,24.0,103.0,False
8437924,3957.0,6.0,175.0,5.0,0.12,6.66,101949.35,1.86,7.0,60.0,False
488817,1188.0,6.0,22.0,5.0,0.27,3.06,165921.93,3.33,6.0,34.0,False
573608,5705.5,3.5,118.5,3.0,0.17,5.59,555689.72,3.41,43.0,147.0,False
8484210,5151.0,5.0,167.0,5.0,0.18,22.18,574221.84,1.8,63.0,63.0,False
8396829,268.0,1.0,12.5,1.0,0.15,1.64,40.8,1.96,2.0,32.0,False
442548,1215.0,4.0,53.0,3.5,0.34,20.12,6512.17,3.33,40.0,37.0,False
8437942,898.0,3.5,46.5,4.0,0.07,1.48,0.0,0.51,0.0,0.0,False
685428,3225.5,2.0,176.5,3.5,0.49,8.66,359626.89,2.7,107.0,87.0,False
8437959,154.0,0.5,3.5,0.5,0.99,1.99,95.75,1.86,2.0,4.0,False
8437961,184.0,0.0,0.0,0.0,0.04,1.48,0.0,0.51,0.0,0.0,False
8437962,2976.5,1.0,185.0,2.0,0.42,67.27,2079183.61,1.86,267.5,60.0,False
423288,9261.0,3.5,364.0,5.5,0.23,2.59,0.0,0.91,0.0,0.0,False
704725,7341.0,2.0,60.0,3.0,0.06,204.66,1144782.1,2.46,571.0,85.0,False
8437978,319.0,1.5,16.5,2.0,0.32,1.52,0.0,1.19,0.5,2.0,False
704732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8506064,867.0,2.0,37.0,2.0,0.22,10.93,158031.11,1.79,77.0,47.0,False
8437986,154.0,0.5,3.5,0.5,0.99,1.99,95.75,1.86,2.0,4.0,False
442598,9741.5,2.0,339.0,3.5,4.62,2.59,0.0,0.91,0.0,0.0,False
704743,2655.0,6.0,136.0,5.0,0.1,2.39,59656.1,2.46,7.0,42.0,False
8549756,1203.0,1.0,116.0,2.0,0.06,2.15,2126.76,1.76,6.0,30.0,False
8437994,799.0,3.0,37.0,4.0,0.11,3.02,34760.4,1.86,5.0,37.0,False
8569067,6044.0,4.0,173.0,5.0,0.06,1.31,0.0,1.73,0.0,76.0,False
573678,836.5,1.0,36.5,2.0,0.85,19.04,353562.83,3.41,146.0,38.5,False
573686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8569079,703.5,2.5,25.0,2.0,0.34,1.31,0.0,0.48,0.0,0.0,False
442616,400.0,2.5,10.5,1.5,0.68,13.99,20710.74,3.33,4.0,9.0,False
704761,231.0,2.0,43.0,2.0,0.12,3.27,26074.11,2.46,10.0,33.0,False
442620,170.0,1.0,10.0,1.0,0.68,3.13,14925.03,3.33,3.0,8.0,False
704766,350.0,1.0,24.0,1.0,0.21,1.86,0.0,2.46,0.0,4.0,False
8438016,930.0,4.0,40.0,4.0,0.16,7.16,28330.41,1.86,22.0,30.0,False
573707,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.95,0.0,0.0,False
573713,1265.0,3.0,54.0,4.0,0.25,2.25,0.0,0.95,0.0,0.0,False
510684,250.0,2.0,13.0,2.0,0.42,2.9,522.1,3.33,3.0,21.0,False
8438061,315.0,2.0,8.0,2.0,0.17,1.93,9628.23,1.86,5.5,12.5,False
8569134,1301.0,2.0,77.0,3.0,0.19,2.42,134343.61,1.73,12.0,40.0,False
8560471,1786.0,2.0,84.0,4.0,0.23,1.37,0.0,1.76,0.0,54.0,False
8438068,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.51,0.0,0.0,False
8438069,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.51,0.0,0.0,False
573755,1457.5,2.5,49.5,2.5,0.96,2.73,4001.56,3.41,6.0,45.0,False
704829,886.5,2.5,20.0,4.0,0.22,10.69,485931.22,2.46,45.5,46.5,False
573760,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.95,0.0,0.0,False
704836,429.0,4.0,13.0,4.0,0.15,1.89,0.0,2.46,1.0,42.0,False
442699,196.0,2.0,3.0,2.0,0.31,5.77,1447.97,3.33,4.0,3.5,False
8569165,862.0,1.5,83.0,2.5,0.28,6.08,255.61,1.73,3.0,1.5,False
704850,1070.0,1.0,7.0,0.0,0.02,3.67,19429.18,2.46,12.0,26.0,False
510691,4102.0,4.0,166.0,5.0,0.18,2.6,780.87,3.33,1.0,80.0,False
8569173,1124.0,6.0,29.0,9.0,0.22,1.82,96.86,1.73,4.0,19.0,False
704857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8659002,300.0,7.0,22.0,4.0,0.02,1.33,0.0,1.66,0.0,14.0,False
442725,1841.5,5.0,69.0,5.0,0.23,3.2,14954.12,3.33,11.0,65.0,False
8569190,932.0,3.0,39.0,4.0,0.06,1.59,34810.63,1.73,6.0,32.0,False
8438120,7496.0,8.0,169.0,6.0,0.25,4.07,58471.9,1.86,15.0,46.0,False
8438123,1985.0,3.0,86.0,4.0,0.19,2.05,10768.2,1.86,8.0,43.0,False
8615314,1687.5,2.0,103.0,3.0,0.18,3.15,394948.26,1.69,26.0,83.0,False
8438128,1319.5,4.0,51.0,4.0,0.4,2.43,30296.55,1.86,14.5,36.0,False
8637162,426.0,1.0,13.0,1.0,0.22,1.27,0.0,1.67,0.0,14.0,False
573822,940.0,3.0,42.0,4.0,0.26,2.8,22329.67,3.41,7.0,58.0,False
573834,1409.0,6.5,52.5,4.5,0.12,2.39,96408.1,3.41,3.0,65.0,False
8569243,3840.0,3.0,167.0,4.0,0.09,1.31,0.0,0.48,0.0,0.0,False
8665223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
445169,8804.0,7.0,131.0,6.5,0.3,2.59,0.0,0.91,0.0,0.0,False
8438186,1226.5,3.0,65.5,3.0,0.28,6.43,114322.83,1.86,33.5,40.0,False
573868,285.0,1.0,23.0,3.0,0.37,2.56,491.7,3.41,3.0,15.0,False
8569261,7049.0,3.0,259.0,5.0,0.24,1.31,0.0,0.48,0.0,0.0,False
8569264,476.0,1.5,35.0,2.5,0.24,1.48,142.47,1.73,2.0,18.0,False
8569293,1531.0,2.0,79.0,2.0,0.38,1.31,0.0,0.48,0.0,0.0,False
8637177,7571.0,6.0,175.0,6.0,0.31,2.26,658591.14,1.67,18.0,106.0,False
442849,9864.0,11.0,157.0,6.0,0.31,2.59,0.0,0.91,0.0,0.0,False
8569330,60.0,1.0,4.0,0.5,0.34,1.45,96.65,1.73,3.0,19.5,False
705017,889.5,2.5,53.5,3.0,0.11,6.06,2675.79,2.46,26.0,21.0,False
8569338,948.0,0.0,0.0,0.0,0.09,7.46,0.0,1.73,43.0,0.5,False
442883,7753.0,8.0,214.0,7.0,0.14,2.59,0.0,0.91,0.0,0.0,False
442885,7744.0,11.0,105.0,6.0,0.31,2.59,0.0,0.91,0.0,0.0,False
8593496,659.0,1.5,44.5,2.0,0.15,12.98,85496.0,1.72,42.0,23.0,False
573973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8569374,7333.0,3.0,329.0,4.0,0.08,5.12,322150.36,1.73,19.0,57.0,False
598107,675.0,2.5,23.0,2.5,0.49,2.51,0.0,0.87,0.0,0.0,False
8438311,828.0,5.0,15.0,3.0,0.17,1.48,0.0,1.86,0.0,4.0,False
442921,373.0,2.0,25.0,3.0,0.38,2.76,116.17,3.33,3.0,31.0,False
8438315,1079.0,3.0,36.0,3.0,0.3,2.12,4641.94,1.86,9.0,47.0,False
8438316,637.0,4.5,18.5,4.0,0.21,2.65,10554.11,1.86,3.0,31.0,False
574006,363.0,2.0,17.0,2.0,0.19,2.88,6.29,3.41,4.0,13.0,False
8486649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8438334,637.0,6.0,18.5,4.5,0.26,2.65,10554.11,1.86,3.0,31.0,False
704760,200.0,3.0,8.0,2.0,0.18,2.23,9973.87,2.46,5.0,33.0,False
8569416,553.0,1.0,26.5,2.5,0.13,2.99,16713.86,1.73,6.0,16.0,False
442955,3438.0,4.0,148.0,5.0,0.05,54.44,113488.65,3.33,31.0,14.0,False
8569426,7783.0,5.0,207.0,4.0,0.2,1.77,3532.45,1.73,3.0,36.0,False
8569432,5967.5,1.5,409.0,3.0,0.29,127.23,4486307.39,1.73,433.0,106.0,False
8569433,486.0,6.0,11.0,2.0,0.21,1.36,59.23,1.73,1.0,25.0,False
705139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8571669,544.0,4.0,26.0,3.0,0.12,1.53,435.03,1.73,3.0,32.0,False
8569479,1071.0,3.0,47.5,3.5,0.15,1.85,31143.05,1.73,8.5,55.0,False
8569482,2089.5,4.5,56.5,4.0,0.06,1.31,0.0,1.73,0.0,5.0,False
705164,648.0,6.0,15.5,2.5,0.49,1.86,0.0,0.63,0.0,0.0,False
443029,2782.5,0.0,0.0,0.0,5.33,3.48,11174.05,3.33,3.0,5.0,False
455569,2408.0,3.0,108.0,4.0,0.19,2.59,0.0,0.91,0.0,0.0,True
445211,1264.0,2.0,96.0,3.0,0.67,157.93,46719.48,3.33,585.0,10.0,False
705189,3622.0,2.5,138.0,3.0,0.13,25.32,3416894.35,2.46,176.5,99.5,False
574119,152.0,4.0,5.0,4.0,0.62,2.37,0.35,3.41,2.0,19.0,False
8569513,966.0,1.0,124.0,1.0,0.06,20.33,1193218.02,1.73,39.0,29.0,False
705195,1585.5,2.0,89.0,3.0,0.75,1.86,0.0,0.63,0.0,0.0,False
443061,3998.0,10.0,101.0,7.0,0.01,4.0,48355.03,3.33,15.0,35.0,False
574144,6030.0,13.0,153.0,9.0,0.2,3.33,224780.22,3.41,15.0,75.0,False
574146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8569539,2011.0,2.0,94.0,3.0,0.16,1.36,21154.13,1.1,1.0,3.0,False
8438468,379.0,2.0,17.0,1.0,0.17,23.57,18524.49,1.86,60.0,29.0,False
8438470,819.0,4.0,19.0,3.0,0.12,16.19,161804.15,1.86,48.0,35.0,False
8438473,865.0,3.0,46.5,3.5,0.36,40.27,81162.98,1.86,124.0,20.0,False
8438478,892.0,2.0,19.0,5.0,0.3,2.65,10554.11,1.86,3.0,31.0,False
8438483,1808.0,1.0,47.0,2.0,0.6,3.73,1379549.48,1.86,25.0,180.0,False
705237,311.0,3.0,14.0,3.0,0.14,6.83,117137.59,2.46,37.0,64.0,False
705238,1792.0,4.0,106.0,5.0,0.2,6.83,117137.59,2.46,37.0,64.0,False
705241,200.0,3.0,8.0,2.0,0.18,2.23,9973.87,2.46,5.0,33.0,False
8569563,1052.0,2.0,50.0,3.0,0.25,1.31,0.0,0.48,0.0,0.0,False
443103,785.5,2.5,38.5,2.5,0.4,5.61,86745.98,3.33,21.0,36.0,False
574179,1229.5,4.0,40.5,4.5,0.67,3.01,15353.56,3.41,15.0,43.0,False
576294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
705270,445.0,2.0,31.0,2.0,0.13,1.86,0.0,0.63,0.0,0.0,False
443130,6989.0,5.0,38.0,3.0,0.34,2.59,0.0,0.91,0.0,0.0,False
574209,142.0,2.0,12.0,3.0,0.52,2.44,11.53,3.41,2.0,13.0,False
705284,332.5,2.0,9.5,2.0,0.34,2.15,2398.62,2.46,4.0,32.0,False
705286,217.5,3.0,12.0,3.5,0.13,1.86,0.0,0.63,0.0,0.0,False
705291,519.0,1.5,24.5,2.5,1.01,2.4,5343.32,2.46,6.0,20.0,False
705292,590.0,2.0,52.0,2.0,0.17,1.86,0.0,0.63,0.0,0.0,False
443154,764.0,22.0,10.0,7.0,0.13,2.86,2713.48,3.33,2.0,45.0,False
8615386,157.0,1.0,3.0,0.0,1.02,1.3,0.0,1.69,0.0,4.0,False
705317,653.0,3.0,12.0,3.0,0.17,1.86,0.0,0.63,0.0,0.0,False
8569648,2772.5,3.5,127.5,4.0,0.15,8.13,322598.07,1.73,35.0,42.0,False
8637235,536.0,4.0,18.0,3.0,0.07,2.21,21348.39,1.67,7.0,19.0,False
443196,96.5,3.5,1.0,1.0,2.25,2.59,0.0,0.91,0.0,0.0,False
705342,1409.0,1.0,134.0,1.0,0.25,254.66,69853.38,2.46,1250.0,6.0,False
443199,925.0,6.0,32.0,4.0,0.2,3.09,638.62,3.33,2.0,41.0,False
443200,459.0,0.0,0.0,0.0,0.18,2.59,0.0,3.33,0.0,4.0,False
705348,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.63,0.0,0.0,False
705354,1403.5,2.5,92.5,3.5,0.07,3.53,1056532.64,2.46,11.0,60.5,False
574285,3625.0,2.0,149.0,5.0,0.18,38.33,471925.12,3.41,9.0,40.0,False
574307,190.0,2.0,6.0,1.5,0.77,2.41,8942.37,3.41,3.0,29.0,False
574315,2141.5,5.5,73.0,6.0,0.23,2.25,0.0,0.95,0.0,0.0,False
705389,326.0,5.0,16.0,5.0,0.07,2.09,616.32,2.46,6.0,31.0,False
705397,1815.0,5.0,56.0,7.0,0.27,11.83,23485.45,2.46,120.0,52.0,False
8549865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
705401,304.0,3.5,20.5,3.5,0.09,2.21,792.74,2.46,3.0,26.5,False
8438651,100.0,2.0,7.0,2.0,0.09,1.53,9.91,1.86,2.0,29.0,False
8438653,2435.0,4.0,97.0,4.0,0.11,1.66,300155.65,1.86,5.0,70.0,False
443263,11025.0,6.0,423.0,6.0,0.18,5.63,464192.58,3.33,16.0,156.0,False
8569729,6375.0,3.5,169.5,3.5,0.21,29.02,742837.91,1.73,47.0,90.0,False
705413,551.0,5.0,22.0,5.0,0.17,1.86,0.0,0.63,0.0,0.0,False
8560491,3724.0,2.0,162.0,2.5,0.4,17.77,64195.92,1.76,42.0,37.5,False
443285,141.5,0.0,0.0,0.0,26.25,3.01,96.06,3.33,2.5,9.5,False
8569759,73.0,10.0,3.0,3.0,0.26,127.23,4486307.39,1.73,433.0,106.0,False
8569763,1923.0,1.5,156.5,2.5,0.11,7.36,371944.92,1.73,13.0,50.0,False
574376,738.0,6.0,27.0,5.0,0.13,2.95,710.36,3.41,6.0,28.0,False
443306,242.0,1.0,10.0,0.0,1.89,8.25,61811.13,3.33,20.0,13.0,False
574386,1914.0,6.0,78.0,4.0,0.06,2.34,9147.44,3.41,3.0,73.0,False
443318,463.0,3.0,32.0,5.0,0.29,2.89,4.1,3.33,4.0,18.0,False
574392,877.0,2.5,42.5,2.5,0.42,2.33,0.0,3.41,1.0,24.0,False
8604138,353.0,1.0,27.0,1.0,0.21,13.8,36481.95,1.72,19.0,41.0,False
8569796,9220.0,4.0,303.0,4.0,0.1,3.49,46647.24,1.73,17.0,65.0,False
574405,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.95,0.0,0.0,False
8438728,5780.5,3.5,107.5,4.5,0.53,3.67,701138.92,1.86,30.0,107.0,False
8569805,1177.0,1.0,42.0,2.0,0.21,3.37,6163.6,1.73,17.0,44.0,False
443343,1548.5,2.0,99.0,3.5,0.24,3.49,16432.92,3.33,11.0,46.0,False
620024,1373.5,2.5,50.5,3.5,0.31,3.53,11552.81,3.25,8.5,66.5,False
8569813,1133.0,1.0,95.5,1.5,0.11,3.78,19220.43,1.73,11.0,22.0,False
8569820,1510.0,5.5,51.0,5.0,0.12,1.36,31038.28,1.73,2.0,39.5,False
8569831,968.5,2.0,71.5,4.0,0.08,3.67,192362.29,1.73,29.5,52.0,False
8569832,958.5,1.5,59.5,1.5,0.08,3.13,337755.83,1.73,28.5,56.0,False
8438762,3309.0,3.0,126.0,5.0,0.14,3.58,42262.59,1.86,23.0,72.0,False
8438766,81.0,1.0,5.0,1.0,0.94,2.43,14.18,1.86,4.0,9.0,False
8438771,868.0,3.0,41.0,3.0,0.16,1.48,0.0,0.51,0.0,0.0,False
8569853,6614.0,7.0,186.0,6.0,0.23,1.52,96612.57,1.73,5.0,77.0,False
574472,299.0,2.5,14.5,2.5,0.37,2.7,12540.03,3.41,6.5,38.0,False
443407,354.0,2.0,21.0,3.0,0.33,2.59,0.0,0.91,0.0,0.0,False
8569872,3344.5,4.0,112.5,4.5,0.26,21.96,591834.1,1.73,49.0,47.5,False
8506202,1819.0,1.0,58.0,2.0,0.34,5.84,1218553.77,1.79,45.0,151.0,False
574499,763.0,3.0,29.0,5.0,0.3,2.25,0.0,0.95,0.0,0.0,False
685575,665.0,3.0,24.0,2.0,0.31,3.58,79042.12,2.7,20.0,52.0,False
8438835,425.5,5.5,12.5,4.0,0.19,5.19,5622.5,1.86,5.0,11.0,False
8637279,1928.5,1.0,91.0,0.0,0.01,30.29,0.0,1.67,26.0,1.0,False
574527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
574528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
443459,6546.0,5.0,261.0,6.0,0.15,28.4,3121206.01,3.33,244.0,161.0,False
574532,1825.0,5.0,52.0,7.0,0.32,13.29,73744.04,3.41,109.0,55.0,False
8438857,235.0,1.0,6.5,1.0,0.82,2.6,11371.27,1.86,11.0,21.5,False
8569930,1156.0,3.0,56.0,3.5,0.21,5.55,291566.83,1.73,19.0,50.0,False
574540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
574543,1846.0,4.0,74.0,5.0,0.18,2.29,0.0,3.41,1.0,51.0,False
574544,784.0,2.0,43.0,6.0,0.2,2.44,57.83,3.41,3.0,19.0,False
8569941,1076.0,2.0,151.0,3.0,0.06,3.37,6163.6,1.73,17.0,21.0,False
8438871,2769.0,3.0,196.0,4.0,0.09,8.7,210353.75,1.86,38.0,46.0,False
574555,193.0,0.0,0.0,0.0,0.0,5.2,0.0,3.41,23.0,0.0,False
443490,10782.0,7.0,225.0,6.0,0.11,5.67,219830.87,3.33,39.0,127.0,False
705654,76.5,1.0,8.5,1.0,0.16,2.16,738.18,2.46,3.0,16.0,False
443520,169.0,2.0,9.0,4.0,1.2,3.04,1.44,3.33,5.0,9.0,True
547240,1946.0,2.0,41.0,4.0,0.2,7.72,51926.97,3.38,24.0,39.0,True
705668,4182.0,4.0,60.0,4.0,0.15,1.86,0.0,0.63,0.0,0.0,False
8570000,195.5,2.5,6.5,1.5,0.25,1.31,0.0,0.48,0.0,0.0,False
488984,1695.0,5.0,48.0,4.0,0.2,2.86,0.0,3.33,1.0,9.0,False
8570002,3992.0,5.0,175.0,7.0,0.03,1.36,52011.68,1.73,2.0,93.0,False
574614,606.5,1.5,29.5,2.5,0.56,3.08,131240.18,3.41,11.5,50.5,False
443543,121.0,3.0,5.0,2.0,0.73,3.24,4039.43,3.33,3.0,24.0,False
443545,6890.5,3.5,131.5,5.0,0.6,7.56,976204.86,3.33,38.0,174.0,False
8438943,9168.0,12.0,125.0,7.0,0.17,5.49,99408.67,1.86,29.0,69.0,False
443557,767.5,3.0,20.5,3.0,0.15,2.59,0.0,3.33,0.0,13.5,False
443558,159.0,3.0,9.0,2.0,0.45,2.59,0.0,3.33,0.0,22.0,False
8438951,470.0,2.5,22.0,3.5,0.33,1.48,0.0,1.86,0.0,4.0,False
705704,286.0,4.0,13.0,4.0,0.12,1.86,0.0,2.46,0.0,12.0,False
